
Dump of file C:\Windows\System32\concrt140d.dll

File Type: DLL

  Section contains the following exports for CONCRT140D.dll

    00000000 characteristics
    60247833 time date stamp Thu Feb 11 01:20:03 2021
        0.00 version
           1 ordinal base
         291 number of functions
         291 number of names

    ordinal hint RVA      name
         70   45 0002AE40 ??0scheduler_not_attached@Concurrency@@QEAA@XZ
         71   46 0002AE70 ??0scheduler_resource_allocation_error@Concurrency@@QEAA@J@Z
         72   47 0002AEB0 ??0scheduler_resource_allocation_error@Concurrency@@QEAA@PEBDJ@Z
         73   48 0002AF00 ??0scheduler_worker_creation_error@Concurrency@@QEAA@J@Z
         74   49 0002AF40 ??0scheduler_worker_creation_error@Concurrency@@QEAA@PEBDJ@Z
         75   4A 000385E0 ??0scoped_lock@critical_section@Concurrency@@QEAA@AEAV12@@Z
         76   4B 00038660 ??0scoped_lock@reader_writer_lock@Concurrency@@QEAA@AEAV12@@Z
         77   4C 000386E0 ??0scoped_lock_read@reader_writer_lock@Concurrency@@QEAA@AEAV12@@Z
         78   4D 0002AF80 ??0unsupported_os@Concurrency@@QEAA@PEBD@Z
         79   4E 0002AFC0 ??0unsupported_os@Concurrency@@QEAA@XZ
         80   4F 0005B220 ??1SchedulerPolicy@Concurrency@@QEAA@XZ
         81   50 00021110 ??1_Cancellation_beacon@details@Concurrency@@QEAA@XZ
         82   51 0001C780 ??1_Concurrent_queue_base_v4@details@Concurrency@@MEAA@XZ
         83   52 0001C870 ??1_Concurrent_queue_iterator_base_v4@details@Concurrency@@IEAA@XZ
         84   53 0001DC10 ??1_Concurrent_vector_base_v4@details@Concurrency@@IEAA@XZ
         85   54 00027DE0 ??1_Condition_variable@details@Concurrency@@QEAA@XZ
         86   55 00038720 ??1_NonReentrantBlockingLock@details@Concurrency@@QEAA@XZ
         87   56 00038750 ??1_ReentrantBlockingLock@details@Concurrency@@QEAA@XZ
         88   57 00038780 ??1_Scoped_lock@_NonReentrantPPLLock@details@Concurrency@@QEAA@XZ
         89   58 000387A0 ??1_Scoped_lock@_ReentrantPPLLock@details@Concurrency@@QEAA@XZ
         90   59 00072BA0 ??1_SpinLock@details@Concurrency@@QEAA@XZ
         91   5A 00067C40 ??1_StructuredTaskCollection@details@Concurrency@@QEAA@XZ
         92   5B 00067CD0 ??1_TaskCollection@details@Concurrency@@QEAA@XZ
         93   5C 0006E360 ??1_Timer@details@Concurrency@@MEAA@XZ
         94   5D 00006B20 ??1agent@Concurrency@@UEAA@XZ
         95   5E 000387C0 ??1critical_section@Concurrency@@QEAA@XZ
         96   5F 00027E20 ??1event@Concurrency@@QEAA@XZ
         97   60 00038820 ??1reader_writer_lock@Concurrency@@QEAA@XZ
         98   61 00038880 ??1scoped_lock@critical_section@Concurrency@@QEAA@XZ
         99   62 000388A0 ??1scoped_lock@reader_writer_lock@Concurrency@@QEAA@XZ
        100   63 000388C0 ??1scoped_lock_read@reader_writer_lock@Concurrency@@QEAA@XZ
        101   64 000011B0 ??4?$_SpinWait@$00@details@Concurrency@@QEAAAEAV012@$$QEAV012@@Z
        102   65 00001200 ??4?$_SpinWait@$00@details@Concurrency@@QEAAAEAV012@AEBV012@@Z
        103   66 00021180 ??4?$_SpinWait@$0A@@details@Concurrency@@QEAAAEAV012@$$QEAV012@@Z
        104   67 000211D0 ??4?$_SpinWait@$0A@@details@Concurrency@@QEAAAEAV012@AEBV012@@Z
        105   68 0005B250 ??4SchedulerPolicy@Concurrency@@QEAAAEAV01@AEBV01@@Z
        106   69 000012D0 ??_F?$_SpinWait@$00@details@Concurrency@@QEAAXXZ
        107   6A 00021380 ??_F?$_SpinWait@$0A@@details@Concurrency@@QEAAXXZ
        108   6B 000012F0 ??_F_Context@details@Concurrency@@QEAAXXZ
        109   6C 00001310 ??_F_Scheduler@details@Concurrency@@QEAAXXZ
        110   6D 0008CBA8 ?AgentEventGuid@Concurrency@@3U_GUID@@B
        111   6E 00066810 ?Alloc@Concurrency@@YAPEAX_K@Z
        112   6F 00020440 ?Block@Context@Concurrency@@SAXXZ
        113   70 0008CB38 ?ChoreEventGuid@Concurrency@@3U_GUID@@B
        114   71 0008CAF8 ?ConcRTEventGuid@Concurrency@@3U_GUID@@B
        115   72 0008CAE8 ?ConcRT_ProviderGuid@Concurrency@@3U_GUID@@B
        116   73 0008CB28 ?ContextEventGuid@Concurrency@@3U_GUID@@B
        117   74 00027310 ?Create@CurrentScheduler@Concurrency@@SAXAEBVSchedulerPolicy@2@@Z
        118   75 00052B60 ?Create@Scheduler@Concurrency@@SAPEAV12@AEBVSchedulerPolicy@2@@Z
        119   76 0003CAD0 ?CreateResourceManager@Concurrency@@YAPEAUIResourceManager@1@XZ
        120   77 00027350 ?CreateScheduleGroup@CurrentScheduler@Concurrency@@SAPEAVScheduleGroup@2@AEAVlocation@2@@Z
        121   78 000273A0 ?CreateScheduleGroup@CurrentScheduler@Concurrency@@SAPEAVScheduleGroup@2@XZ
        122   79 00020480 ?CurrentContext@Context@Concurrency@@SAPEAV12@XZ
        123   7A 000273E0 ?Detach@CurrentScheduler@Concurrency@@SAXXZ
        124   7B 0006E9B0 ?DisableTracing@Concurrency@@YAJXZ
        125   7C 0006E9C0 ?EnableTracing@Concurrency@@YAJXZ
        126   7D 00066B70 ?Free@Concurrency@@YAXPEAX@Z
        127   7E 00027430 ?Get@CurrentScheduler@Concurrency@@SAPEAVScheduler@2@XZ
