
Dump of file C:\Windows\System32\vccorlib140d.dll

File Type: DLL

  Section contains the following exports for vccorlib140d.DLL

    00000000 characteristics
    602479D1 time date stamp Thu Feb 11 01:26:57 2021
        0.00 version
           1 ordinal base
         256 number of functions
         256 number of names

    ordinal hint RVA      name
         76   4B 000040B0 ??NDuration@Xaml@UI@Windows@@SA_NV0123@0@Z
         77   4C 00004170 ??ODuration@Xaml@UI@Windows@@SA_NV0123@0@Z
         78   4D 00004230 ??PDuration@Xaml@UI@Windows@@SA_NV0123@0@Z
         79   4E 00049D10 ?AlignedAllocate@Heap@Details@Platform@@SAPEAX_K00@Z
         80   4F 00049F60 ?AlignedAllocate@Heap@Details@Platform@@SAPEAX_K0@Z
         81   50 00049FB0 ?AlignedAllocateException@Heap@Details@Platform@@SAPEAX_K00@Z
         82   51 0004A0D0 ?AlignedAllocateException@Heap@Details@Platform@@SAPEAX_K0@Z
         83   52 0004A140 ?AlignedFree@Heap@Details@Platform@@SAXPEAX@Z
         84   53 0004A180 ?AlignedFreeException@Heap@Details@Platform@@SAXPEAX@Z
         85   54 0004A1D0 ?Allocate@Heap@Details@Platform@@SAPEAX_K0@Z
         86   55 0004A370 ?Allocate@Heap@Details@Platform@@SAPEAX_K@Z
         87   56 0004A3B0 ?AllocateException@Heap@Details@Platform@@SAPEAX_K0@Z
         88   57 0004A4C0 ?AllocateException@Heap@Details@Platform@@SAPEAX_K@Z
         89   58 000042F0 ?Compare@Duration@Xaml@UI@Windows@@SAHV1234@0@Z
         90   59 00004410 ?Contains@Rect@Foundation@Windows@@QEAA_NVPoint@23@@Z
         91   5A 00041D40 ?CreateException@Exception@Platform@@SAPE$AAV12@H@Z
         92   5B 00042460 ?CreateException@Exception@Platform@@SAPE$AAV12@HPE$AAVString@2@@Z
         93   5C 0001BFB0 ?CreateValue@Details@Platform@@YAPE$AAVObject@2@W4TypeCode@2@PEBX@Z
         94   5D 0006BFA0 ?EnableFactoryCache@@YAXXZ
         95   5E 0004A5C0 ?EnumerateAllocatedObjects@Heap@Details@Platform@@SAXPE$AAVHeapEntryHandler@23@@Z
         96   5F 00001D20 ?Equals@Attribute@Metadata@Platform@@QE$AAA_NPE$AAVObject@3@@Z
         97   60 000047F0 ?Equals@Boolean@Platform@@QEAA_NPE$AAVObject@2@@Z
         98   61 00038A50 ?Equals@Delegate@Platform@@QE$AAA_NPE$AAVObject@2@@Z
         99   62 0005D250 ?Equals@Enum@Platform@@QE$AAA_NPE$AAVObject@2@@Z
        100   63 00042C60 ?Equals@Exception@Platform@@UE$AAA_NPE$AAVObject@2@@Z
        101   64 00001E90 ?Equals@MTAThreadAttribute@Platform@@QE$AAA_NPE$AAVObject@2@@Z
        102   65 0005D330 ?Equals@Object@Platform@@QE$AAA_NPE$AAV12@@Z
        103   66 00001F10 ?Equals@OnePhaseConstructedAttribute@CompilerServices@Runtime@Platform@@QE$AAA_NPE$AAVObject@4@@Z
        104   67 00001F90 ?Equals@STAThreadAttribute@Platform@@QE$AAA_NPE$AAVObject@2@@Z
        105   68 00064EA0 ?Equals@Type@Platform@@UE$AAA_NPE$AAVObject@2@@Z
        106   69 0005D770 ?Equals@ValueType@Platform@@QE$AAA_NPE$AAVObject@2@@Z
        107   6A 000048E0 ?Equals@char16@default@@QEAA_NPE$AAVObject@Platform@@@Z
        108   6B 000049D0 ?Equals@float32@default@@QEAA_NPE$AAVObject@Platform@@@Z
        109   6C 00004AC0 ?Equals@float64@default@@QEAA_NPE$AAVObject@Platform@@@Z
        110   6D 00004BC0 ?Equals@int16@default@@QEAA_NPE$AAVObject@Platform@@@Z
        111   6E 00004CB0 ?Equals@int32@default@@QEAA_NPE$AAVObject@Platform@@@Z
        112   6F 00004DA0 ?Equals@int64@default@@QEAA_NPE$AAVObject@Platform@@@Z
        113   70 00004EA0 ?Equals@int8@default@@QEAA_NPE$AAVObject@Platform@@@Z
        114   71 00004EE0 ?Equals@uint16@default@@QEAA_NPE$AAVObject@Platform@@@Z
        115   72 00004FD0 ?Equals@uint32@default@@QEAA_NPE$AAVObject@Platform@@@Z
        116   73 000050C0 ?Equals@uint64@default@@QEAA_NPE$AAVObject@Platform@@@Z
        117   74 000051C0 ?Equals@uint8@default@@QEAA_NPE$AAVObject@Platform@@@Z
        118   75 0003BD80 ?EventSourceAdd@Details@Platform@@YA?AVEventRegistrationToken@Foundation@Windows@@PEAPEAXPEAUEventLock@12@PE$AAVDelegate@2@@Z
        119   76 0003C090 ?EventSourceGetTargetArray@Details@Platform@@YAPEAXPEAXPEAUEventLock@12@@Z
        120   77 0003C130 ?EventSourceGetTargetArrayEvent@Details@Platform@@YAPEAXPEAXIPEBXPEA_J@Z
        121   78 0003C230 ?EventSourceGetTargetArraySize@Details@Platform@@YAIPEAX@Z
        122   79 0003C270 ?EventSourceInitialize@Details@Platform@@YAXPEAPEAX@Z
        123   7A 0003C290 ?EventSourceRemove@Details@Platform@@YAXPEAPEAXPEAUEventLock@12@VEventRegistrationToken@Foundation@Windows@@@Z
        124   7B 0003C5A0 ?EventSourceUninitialize@Details@Platform@@YAXPEAPEAX@Z
        125   7C 0006C0F0 ?FlushFactoryCache@@YAXXZ
        126   7D 0004A6A0 ?Free@Heap@Details@Platform@@SAXPEAX@Z
        127   7E 0004A6E0 ?FreeException@Heap@Details@Platform@@SAXPEAX@Z
        128   7F 00065EE0 ?GetActivationFactory@Details@Platform@@YAJPEAVModuleBase@1WRL@Microsoft@@PEAUHSTRING__@@PEAPEAUIActivationFactory@@@Z
        129   80 0006C160 ?GetActivationFactoryByPCWSTR@@YAJPEAXAEAVGuid@Platform@@PEAPEAX@Z
        130   81 00065F30 ?GetCmdArguments@Details@Platform@@YAPEAPEA_WPEAH@Z
        131   82 00002030 ?GetHashCode@Attribute@Metadata@Platform@@QE$AAAHXZ
        132   83 00005430 ?GetHashCode@Boolean@Platform@@QEAAHXZ
        133   84 00038AB0 ?GetHashCode@Delegate@Platform@@QE$AAAHXZ
        134   85 0005D910 ?GetHashCode@Enum@Platform@@QE$AAAHXZ
        135   86 00042E10 ?GetHashCode@Exception@Platform@@UE$AAAHXZ
        136   87 00005480 ?GetHashCode@Guid@Platform@@QEAAHXZ
        137   88 00002040 ?GetHashCode@MTAThreadAttribute@Platform@@QE$AAAHXZ
        138   89 0005D9B0 ?GetHashCode@Object@Platform@@QE$AAAHXZ
        139   8A 00002050 ?GetHashCode@OnePhaseConstructedAttribute@CompilerServices@Runtime@Platform@@QE$AAAHXZ
        140   8B 00002060 ?GetHashCode@STAThreadAttribute@Platform@@QE$AAAHXZ
        141   8C 00064F90 ?GetHashCode@Type@Platform@@UE$AAAHXZ
        142   8D 0005DCB0 ?GetHashCode@ValueType@Platform@@QE$AAAHXZ
        143   8E 00005490 ?GetHashCode@char16@default@@QEAAHXZ
        144   8F 000054B0 ?GetHashCode@float32@default@@QEAAHXZ
        145   90 000054E0 ?GetHashCode@float64@default@@QEAAHXZ
        146   91 00005540 ?GetHashCode@int16@default@@QEAAHXZ
        147   92 00005560 ?GetHashCode@int32@default@@QEAAHXZ
        148   93 00005570 ?GetHashCode@int64@default@@QEAAHXZ
        149   94 00005590 ?GetHashCode@int8@default@@QEAAHXZ
        150   95 000055A0 ?GetHashCode@uint16@default@@QEAAHXZ
        151   96 000055B0 ?GetHashCode@uint32@default@@QEAAHXZ
        152   97 000055C0 ?GetHashCode@uint64@default@@QEAAHXZ
        153   98 000055E0 ?GetHashCode@uint8@default@@QEAAHXZ
        154   99 0001D700 ?GetIBoxArrayVtable@Details@Platform@@YAPEAXPEAX@Z
        155   9A 0001D740 ?GetIBoxVtable@Details@Platform@@YAPEAXPEAX@Z
        156   9B 0006CBC0 ?GetIidsFn@@YAJHPEAKPEBU__s_GUID@@PEAPEAVGuid@Platform@@@Z
        157   9C 00070E10 ?GetObjectContext@Details@Platform@@YAPEAUIUnknown@@XZ
        158   9D 00070E60 ?GetProxyImpl@Details@Platform@@YAJPEAUIUnknown@@AEBU_GUID@@0PEAPEAU3@@Z
        159   9E 000058D0 ?GetType@Boolean@Platform@@QEAAPE$AAVType@2@XZ
        160   9F 00005930 ?GetType@Guid@Platform@@QEAAPE$AAVType@2@XZ
        161   A0 0005DFD0 ?GetType@Object@Platform@@QE$AAAPE$AAVType@2@XZ
        162   A1 00005990 ?GetType@char16@default@@QEAAPE$AAVType@Platform@@XZ
        163   A2 000059F0 ?GetType@float32@default@@QEAAPE$AAVType@Platform@@XZ
        164   A3 00005A50 ?GetType@float64@default@@QEAAPE$AAVType@Platform@@XZ
        165   A4 00005AB0 ?GetType@int16@default@@QEAAPE$AAVType@Platform@@XZ
        166   A5 00005B10 ?GetType@int32@default@@QEAAPE$AAVType@Platform@@XZ
        167   A6 00005B70 ?GetType@int64@default@@QEAAPE$AAVType@Platform@@XZ
        168   A7 00005BD0 ?GetType@int8@default@@QEAAPE$AAVType@Platform@@XZ
        169   A8 00005C30 ?GetType@uint16@default@@QEAAPE$AAVType@Platform@@XZ
        170   A9 00005C90 ?GetType@uint32@default@@QEAAPE$AAVType@Platform@@XZ
        171   AA 00005CF0 ?GetType@uint64@default@@QEAAPE$AAVType@Platform@@XZ
        172   AB 00005D50 ?GetType@uint8@default@@QEAAPE$AAVType@Platform@@XZ
        173   AC 00064FD0 ?GetTypeCode@Type@Platform@@SA?AW4TypeCode@2@PE$AAV12@@Z
        174   AD 000706A0 ?GetWeakReference@Details@Platform@@YAPEAU__abi_IUnknown@@QE$ADVObject@2@@Z
        175   AE 000707A0 ?InitControlBlock@ControlBlock@Details@Platform@@AEAAXPEAX_N11@Z
        176   AF 00066000 ?InitializeData@Details@Platform@@YAJH@Z
        177   B0 00005F80 ?Intersect@Rect@Foundation@Windows@@QEAAXV123@@Z
        178   B1 00006350 ?IntersectsWith@Rect@Foundation@Windows@@QEAA_NV123@@Z
        179   B2 00006430 ?Invert@Matrix3D@Media3D@Media@Xaml@UI@Windows@@QEAAXXZ
        180   B3 000431C0 ?ReCreateException@Exception@Platform@@SAPE$AAV12@H@Z
        181   B4 0005E0D0 ?ReferenceEquals@Object@Platform@@SA_NPE$AAV12@0@Z
        182   B5 0005E130 ?ReferenceEquals@Object@Platform@@SA_NPE$AAVString@2@0@Z
        183   B6 00062B40 ?RegisterFactories@Details@Platform@@YAPE$AAVObject@2@PEAPEAVModuleBase@1WRL@Microsoft@@PEAPEAU__abi_Module@@P6AXXZ@Z
        184   B7 00071150 ?ReleaseInContextImpl@Details@Platform@@YAJPEAUIUnknown@@0@Z
        185   B8 00070A00 ?ReleaseTarget@ControlBlock@Details@Platform@@AEAAXXZ
        186   B9 00070AC0 ?ResolveWeakReference@Details@Platform@@YAPE$AAVObject@2@AEBU_GUID@@PEAPEAU__abi_IUnknown@@@Z
        187   BA 00062F40 ?RunApplicationServer@Details@Platform@@YAXPEAPEAVModuleBase@1WRL@Microsoft@@PEAPEAU__abi_Module@@PEB_W@Z
        188   BB 00062FD0 ?RunServer@Details@Platform@@YAXPEAPEAVModuleBase@1WRL@Microsoft@@PEAPEAU__abi_Module@@PEB_W@Z
        189   BC 00066090 ?TerminateModule@Details@Platform@@YA_NPEAVModuleBase@1WRL@Microsoft@@@Z
        190   BD 000075F0 ?ToInt32@IntPtr@Platform@@QEAAHXZ
        191   BE 00002160 ?ToString@Attribute@Metadata@Platform@@QE$AAAPE$AAVString@3@XZ
        192   BF 00007600 ?ToString@Boolean@Platform@@QEAAPE$AAVString@2@XZ
        193   C0 00038AC0 ?ToString@Delegate@Platform@@QE$AAAPE$AAVString@2@XZ
        194   C1 0005E510 ?ToString@Enum@Platform@@QE$AAAPE$AAVString@2@XZ
        195   C2 00043270 ?ToString@Exception@Platform@@UE$AAAPE$AAVString@2@XZ
        196   C3 000076A0 ?ToString@Guid@Platform@@QEAAPE$AAVString@2@XZ
        197   C4 000021F0 ?ToString@MTAThreadAttribute@Platform@@QE$AAAPE$AAVString@2@XZ
        198   C5 00002280 ?ToString@OnePhaseConstructedAttribute@CompilerServices@Runtime@Platform@@QE$AAAPE$AAVString@4@XZ
        199   C6 00002310 ?ToString@STAThreadAttribute@Platform@@QE$AAAPE$AAVString@2@XZ
        200   C7 00065180 ?ToString@Type@Platform@@UE$AAAPE$AAVString@2@XZ
        201   C8 0005E610 ?ToString@ValueType@Platform@@QE$AAAPE$AAVString@2@XZ
        202   C9 00007850 ?ToString@char16@default@@QEAAPE$AAVString@Platform@@XZ
        203   CA 000078F0 ?ToString@float32@default@@QEAAPE$AAVString@Platform@@XZ
        204   CB 000079F0 ?ToString@float64@default@@QEAAPE$AAVString@Platform@@XZ
        205   CC 00007AF0 ?ToString@int16@default@@QEAAPE$AAVString@Platform@@XZ
        206   CD 00007BF0 ?ToString@int32@default@@QEAAPE$AAVString@Platform@@XZ
        207   CE 00007CF0 ?ToString@int64@default@@QEAAPE$AAVString@Platform@@XZ
        208   CF 00007DF0 ?ToString@int8@default@@QEAAPE$AAVString@Platform@@XZ
        209   D0 00007EF0 ?ToString@uint16@default@@QEAAPE$AAVString@Platform@@XZ
        210   D1 00007FF0 ?ToString@uint32@default@@QEAAPE$AAVString@Platform@@XZ
        211   D2 000080F0 ?ToString@uint64@default@@QEAAPE$AAVString@Platform@@XZ
        212   D3 000081F0 ?ToString@uint8@default@@QEAAPE$AAVString@Platform@@XZ
        213   D4 00066100 ?UninitializeData@Details@Platform@@YAXH@Z
        214   D5 000082F0 ?Union@Rect@Foundation@Windows@@QEAAXV123@@Z
        215   D6 00008640 ?Union@Rect@Foundation@Windows@@QEAAXVPoint@23@@Z
        216   D7 00038820 ?WriteLine@Console@Details@Platform@@SAXPE$AAVObject@3@@Z
        217   D8 000388A0 ?WriteLine@Console@Details@Platform@@SAXPE$AAVString@3@@Z
        218   D9 000388E0 ?WriteLine@Console@Details@Platform@@SAXXZ
        219   DA 00066150 ?__abi_FailFast@@YAXXZ
