
Dump of file C:\Windows\System32\shlwapi.dll

File Type: DLL

  Section contains the following exports for SHLWAPI.dll

        263      00020700 [NONAME]
        264               [NONAME] (forwarded to SHUNIMPL.#162)
        265      000206E0 [NONAME]
        266      00001A30 [NONAME]
        267      00002C40 [NONAME]
        268      00002CB0 [NONAME]
        269      00009630 [NONAME]
        271      00001B80 [NONAME]
        272               [NONAME] (forwarded to SHUNIMPL.#163)
        273               [NONAME] (forwarded to SHUNIMPL.#164)
        274               [NONAME] (forwarded to SHUNIMPL.#316)
        275               [NONAME] (forwarded to SHUNIMPL.#317)
        277               [NONAME] (forwarded to SHUNIMPL.#240)
        279      0001CE00 [NONAME]
        282      00008D50 [NONAME]
        283      00008560 [NONAME]
        284      00008640 [NONAME]
        285      00020180 [NONAME]
        286      000201B0 [NONAME]
        287      000084D0 [NONAME]
        288      000085D0 [NONAME]
        289               [NONAME] (forwarded to WINMM.PlaySoundW)
        290               [NONAME] (forwarded to SHUNIMPL.#247)
        291      0001D0D0 [NONAME]
        292      0001D200 [NONAME]
        293               [NONAME] (forwarded to SHUNIMPL.#165)
        294      0002AB80 [NONAME]
        295      0002AC30 [NONAME]
        296               [NONAME] (forwarded to SHUNIMPL.#314)
        297               [NONAME] (forwarded to SHUNIMPL.#315)
        298               [NONAME] (forwarded to KERNEL32.WritePrivateProfileStringW)
        299               [NONAME] (forwarded to GDI32.ExtTextOutW)
        300               [NONAME] (forwarded to GDI32.CreateFontW)
        301               [NONAME] (forwarded to USER32.DrawTextExW)
        302               [NONAME] (forwarded to USER32.GetMenuItemInfoW)
        303               [NONAME] (forwarded to USER32.InsertMenuItemW)
        304               [NONAME] (forwarded to GDI32.CreateMetaFileW)
        305               [NONAME] (forwarded to KERNEL32.CreateMutexW)
        306               [NONAME] (forwarded to KERNEL32.ExpandEnvironmentStringsW)
        307               [NONAME] (forwarded to KERNEL32.CreateSemaphoreW)
        308               [NONAME] (forwarded to KERNEL32.IsBadStringPtrW)
        309               [NONAME] (forwarded to KERNEL32.LoadLibraryW)
        310               [NONAME] (forwarded to KERNEL32.GetTimeFormatW)
        311               [NONAME] (forwarded to KERNEL32.GetDateFormatW)
        312               [NONAME] (forwarded to KERNEL32.GetPrivateProfileStringW)
        313               [NONAME] (forwarded to SHELL32.SHGetFileInfoW)
        314               [NONAME] (forwarded to USER32.RegisterClassExW)
        315               [NONAME] (forwarded to USER32.GetClassInfoExW)
        316      00005B20 [NONAME]
        317      000099D0 [NONAME]
        318               [NONAME] (forwarded to SHELL32.DragQueryFileW)
        319               [NONAME] (forwarded to USER32.FindWindowExW)
        320               [NONAME] (forwarded to SHUNIMPL.#454)
        321               [NONAME] (forwarded to SHUNIMPL.#455)
        322               [NONAME] (forwarded to SHUNIMPL.#456)
        323               [NONAME] (forwarded to SHUNIMPL.#457)
        324               [NONAME] (forwarded to SHUNIMPL.#458)
        325               [NONAME] (forwarded to SHUNIMPL.#459)
        326               [NONAME] (forwarded to SHUNIMPL.#460)
        327               [NONAME] (forwarded to SHUNIMPL.#461)
        328               [NONAME] (forwarded to SHUNIMPL.#462)
        329               [NONAME] (forwarded to SHUNIMPL.#463)
        330               [NONAME] (forwarded to SHUNIMPL.#464)
        331      00020330 [NONAME]
        332               [NONAME] (forwarded to USER32.CallMsgFilterW)
        333               [NONAME] (forwarded to SHELL32.SHBrowseForFolderW)
        334               [NONAME] (forwarded to SHELL32.SHGetPathFromIDListW)
        335               [NONAME] (forwarded to SHELL32.ShellExecuteExW)
        336               [NONAME] (forwarded to SHELL32.SHFileOperationW)
        337               [NONAME] (forwarded to SHELL32.ExtractIconExW)
        338               [NONAME] (forwarded to KERNEL32.SetFileAttributesW)
        339               [NONAME] (forwarded to KERNEL32.GetNumberFormatW)
        340               [NONAME] (forwarded to USER32.MessageBoxW)
        341               [NONAME] (forwarded to KERNEL32.FindNextFileW)
        342      0001CBC0 [NONAME]
        343               [NONAME] (forwarded to SHUNIMPL.#166)
        344      0000BA00 [NONAME]
        347      00020410 [NONAME]
        348      00018640 [NONAME]
        349      000149F0 [NONAME]
        350      00020060 [NONAME]
        351      00020080 [NONAME]
        352      000200B0 [NONAME]
        355      0001BE90 [NONAME]
        356               [NONAME] (forwarded to SHUNIMPL.#167)
        357               [NONAME] (forwarded to SHELL32.SHGetNewLinkInfoW)
        358               [NONAME] (forwarded to SHELL32.SHDefExtractIconW)
        359               [NONAME] (forwarded to KERNEL32.OpenEventW)
        360               [NONAME] (forwarded to KERNEL32.RemoveDirectoryW)
        361               [NONAME] (forwarded to KERNEL32.GetShortPathNameW)
        362               [NONAME] (forwarded to SHUNIMPL.#465)
        363      0001CBD0 [NONAME]
        364      00014910 [NONAME]
        365      00002BD0 [NONAME]
        366      00020480 [NONAME]
        367               [NONAME] (forwarded to KERNEL32.WritePrivateProfileStructW)
        368               [NONAME] (forwarded to KERNEL32.GetPrivateProfileStructW)
        369               [NONAME] (forwarded to KERNEL32.CreateProcessW)
        370               [NONAME] (forwarded to SHELL32.ExtractIconW)
        371               [NONAME] (forwarded to USER32.DdeInitializeW)
        372               [NONAME] (forwarded to USER32.DdeCreateStringHandleW)
        373               [NONAME] (forwarded to USER32.DdeQueryStringW)
        374               [NONAME] (forwarded to SHUNIMPL.#344)
        375               [NONAME] (forwarded to SHUNIMPL.#345)
        376               [NONAME] (forwarded to KERNEL32.GetThreadUILanguage)
        379               [NONAME] (forwarded to SHELL32.Shell_GetCachedImageIndexW)
        380               [NONAME] (forwarded to SHELL32.Shell_GetCachedImageIndexA)
        381      00016520 [NONAME]
        382      0002B6C0 [NONAME]
        383      0002B8C0 [NONAME]
        384      0001D600 [NONAME]
        385               [NONAME] (forwarded to SHUNIMPL.#338)
        386               [NONAME] (forwarded to SHUNIMPL.#339)
        387               [NONAME] (forwarded to SHUNIMPL.#340)
        389               [NONAME] (forwarded to COMDLG32.GetSaveFileNameW)
        390               [NONAME] (forwarded to SHUNIMPL.#209)
        391               [NONAME] (forwarded to MPR.WNetGetLastErrorW)
        392               [NONAME] (forwarded to USER32.EndDialog)
        393               [NONAME] (forwarded to USER32.CreateDialogIndirectParamW)
        394               [NONAME] (forwarded to SHELL32.SHChangeNotify)
        395               [NONAME] (forwarded to USER32.WinHelpA)
        396               [NONAME] (forwarded to SHUNIMPL.#320)
        397               [NONAME] (forwarded to USER32.WinHelpW)
        398               [NONAME] (forwarded to SHUNIMPL.#321)
        399      0000F710 [NONAME]
        400      0000F730 [NONAME]
        401               [NONAME] (forwarded to COMDLG32.PageSetupDlgW)
        402               [NONAME] (forwarded to COMDLG32.PrintDlgW)
        403               [NONAME] (forwarded to COMDLG32.GetOpenFileNameW)
        404               [NONAME] (forwarded to SHUNIMPL.#313)
        405               [NONAME] (forwarded to SHUNIMPL.#466)
        406               [NONAME] (forwarded to SHUNIMPL.#467)
        407      000169E0 [NONAME]
        408      00016C20 [NONAME]
        409      00016740 [NONAME]
        410      00016680 [NONAME]
        411               [NONAME] (forwarded to SHUNIMPL.#238)
        412               [NONAME] (forwarded to SHUNIMPL.#239)
        413      00018EA0 [NONAME]
        414               [NONAME] (forwarded to SHUNIMPL.#323)
        415               [NONAME] (forwarded to SHUNIMPL.#322)
        416               [NONAME] (forwarded to SHUNIMPL.#325)
        417               [NONAME] (forwarded to SHUNIMPL.#324)
        418               [NONAME] (forwarded to SHUNIMPL.#468)
        419               [NONAME] (forwarded to SHELL32.SHFlushSFCache)
        420               [NONAME] (forwarded to SHUNIMPL.#241)
        421               [NONAME] (forwarded to SHUNIMPL.#242)
        422               [NONAME] (forwarded to SHUNIMPL.#168)
        423               [NONAME] (forwarded to SHUNIMPL.#169)
        424               [NONAME] (forwarded to SHUNIMPL.#170)
        425               [NONAME] (forwarded to USER32.DeleteMenu)
        426               [NONAME] (forwarded to USER32.DestroyMenu)
        427               [NONAME] (forwarded to USER32.TrackPopupMenu)
        428               [NONAME] (forwarded to USER32.TrackPopupMenuEx)
        429               [NONAME] (forwarded to SHUNIMPL.#331)
        430               [NONAME] (forwarded to SHUNIMPL.#332)
        431               [NONAME] (forwarded to SHUNIMPL.#333)
        434               [NONAME] (forwarded to USER32.SendMessageTimeoutW)
        435      0001BDA0 [NONAME]
        436      0001BDC0 [NONAME]
        438      000191C0 [NONAME]
        439               [NONAME] (forwarded to SHCORE.#126)
        440               [NONAME] (forwarded to SHUNIMPL.#469)
        441               [NONAME] (forwarded to SHUNIMPL.#470)
        442               [NONAME] (forwarded to KERNEL32.GetEnvironmentVariableW)
        443               [NONAME] (forwarded to KERNEL32.GetSystemWindowsDirectoryA)
        444               [NONAME] (forwarded to KERNEL32.GetSystemWindowsDirectoryW)
        445      000136A0 [NONAME]
        447      00012FB0 [NONAME]
        448      00017A80 [NONAME]
        449      00012FF0 [NONAME]
        450      00001FB0 [NONAME]
        451      00012F80 [NONAME]
        452      00017A50 [NONAME]
        453      00012F50 [NONAME]
        454      00017A20 [NONAME]
        455      0000EE70 [NONAME]
        456      0000EE80 [NONAME]
        457               [NONAME] (forwarded to KERNEL32.GetLongPathNameW)
        458               [NONAME] (forwarded to KERNEL32.GetLongPathNameA)
        459      0000F170 [NONAME]
        460      00007FF0 [NONAME]
        461               [NONAME] (forwarded to SHUNIMPL.#428)
        463      00014940 [NONAME]
        464      00005880 [NONAME]
        465      00014420 [NONAME]
        466      00008AA0 [NONAME]
        468      000173B0 [NONAME]
        469      00017440 [NONAME]
        470               [NONAME] (forwarded to SHUNIMPL.#346)
        471      00004320 [NONAME]
        472      00021920 [NONAME]
        473               [NONAME] (forwarded to SHUNIMPL.#171)
        474               [NONAME] (forwarded to SHUNIMPL.#172)
        475               [NONAME] (forwarded to SHUNIMPL.#211)
        476               [NONAME] (forwarded to SHCORE.#193)
        477      00021B70 [NONAME]
        478      00005C40 [NONAME]
        479      00005BB0 [NONAME]
        480               [NONAME] (forwarded to SHUNIMPL.#341)
        481      0001C0D0 [NONAME]
        482               [NONAME] (forwarded to SHUNIMPL.#369)
        483               [NONAME] (forwarded to SHUNIMPL.#370)
        484      00008960 [NONAME]
        485               [NONAME] (forwarded to SHCORE.#103)
        486               [NONAME] (forwarded to SHCORE.#104)
        488               [NONAME] (forwarded to SHUNIMPL.#347)
        489               [NONAME] (forwarded to KERNEL32.GlobalAddAtomW)
        490               [NONAME] (forwarded to KERNEL32.GlobalFindAtomW)
        491      0001CBA0 [NONAME]
        492               [NONAME] (forwarded to SHUNIMPL.#357)
        493      00021D70 [NONAME]
        494      00021D10 [NONAME]
        495      00021F30 [NONAME]
        496      00021C30 [NONAME]
        497      00021E50 [NONAME]
        498               [NONAME] (forwarded to SHUNIMPL.#348)
        499      00021DD0 [NONAME]
        500               [NONAME] (forwarded to SHCORE.#210)
        501               [NONAME] (forwarded to SHCORE.#211)
        502               [NONAME] (forwarded to SHCORE.#212)
        503               [NONAME] (forwarded to SHCORE.#213)
        504      0001A660 [NONAME]
        505      00021C10 [NONAME]
        506      00021E30 [NONAME]
        507      00021BF0 [NONAME]
        508      00021E10 [NONAME]
        509      00007620 [NONAME]
        510      00020660 [NONAME]
        511      00002210 [NONAME]
        514               [NONAME] (forwarded to SHCORE.#140)
        516      00003760 [NONAME]
        517      00003B00 [NONAME]
        518      0001D9B0 [NONAME]
        519      000091B0 [NONAME]
        520      00021BD0 [NONAME]
        521      00021C70 [NONAME]
        522      00021E90 [NONAME]
        523      00021CD0 [NONAME]
        524      00021EF0 [NONAME]
        525      00021C90 [NONAME]
        526      00021EB0 [NONAME]
        527      00021CF0 [NONAME]
        528      00021F10 [NONAME]
        529      00021C50 [NONAME]
        530      00021E70 [NONAME]
        531      00021D50 [NONAME]
        532      00021F50 [NONAME]
        533      00021070 [NONAME]
        534      00021BB0 [NONAME]
        535      00021B90 [NONAME]
        536      00009910 [NONAME]
        537      0001C890 [NONAME]
        538      0001C150 [NONAME]
        539      0001C2A0 [NONAME]
        540      0001CC00 [NONAME]
        541      0001CD70 [NONAME]
        542      0001BDE0 [NONAME]
        543               [NONAME] (forwarded to GDI32.CreateColorSpaceW)
        544      00006670 [NONAME]
        545      0001CA80 [NONAME]
        546      0001BDF0 [NONAME]
        547               [NONAME] (forwarded to SHUNIMPL.#173)
        548      00004BA0 [NONAME]
        549      000212F0 [NONAME]
        550               [NONAME] (forwarded to SHUNIMPL.#174)
        551               [NONAME] (forwarded to SHUNIMPL.#175)
        552               [NONAME] (forwarded to SHUNIMPL.#176)
        554               [NONAME] (forwarded to SHUNIMPL.#177)
        555               [NONAME] (forwarded to SHUNIMPL.#178)
        556               [NONAME] (forwarded to SHUNIMPL.#179)
        557               [NONAME] (forwarded to SHUNIMPL.#180)
        558               [NONAME] (forwarded to SHUNIMPL.#181)
        559               [NONAME] (forwarded to SHUNIMPL.#443)
        560               [NONAME] (forwarded to SHCORE.#191)
        561      00016540 [NONAME]
        562      0000EA70 [NONAME]
        563               [NONAME] (forwarded to SHUNIMPL.#167)
        564               [NONAME] (forwarded to SHUNIMPL.#182)
        565               [NONAME] (forwarded to SHUNIMPL.#183)
        566               [NONAME] (forwarded to SHUNIMPL.#180)
        571      0001CC80 [NONAME]
        572      000018C0 [NONAME]
        573               [NONAME] (forwarded to SHUNIMPL.#349)
        574               [NONAME] (forwarded to SHUNIMPL.#350)
        575      0001C430 [NONAME]
        576               [NONAME] (forwarded to SHCORE.#127)
        577      00021D90 [NONAME]
        578      00021F70 [NONAME]
        580      0001E6D0 [NONAME]
        581      00006800 [NONAME]
        582      0001EC20 [NONAME]
        583      0001E930 [NONAME]
        598               [NONAME] (forwarded to SHUNIMPL.#210)
        599               [NONAME] (forwarded to SHCORE.#152)
        600               [NONAME] (forwarded to SHCORE.#153)
        601               [NONAME] (forwarded to SHUNIMPL.#352)
        602               [NONAME] (forwarded to SHUNIMPL.#351)
        603               [NONAME] (forwarded to SHUNIMPL.#353)
        604               [NONAME] (forwarded to SHUNIMPL.#354)
        605               [NONAME] (forwarded to SHUNIMPL.#355)
        606               [NONAME] (forwarded to SHUNIMPL.#356)
        611               [NONAME] (forwarded to SHCORE.#141)
        613      00021ED0 [NONAME]
        614      00021CB0 [NONAME]
        616      00020E00 [NONAME]
        617      000017E0 [NONAME]
        618               [NONAME] (forwarded to SHCORE.#190)
        619               [NONAME] (forwarded to SHCORE.#192)
        621      0002A290 [NONAME]
        626      00021840 [NONAME]
        627               [NONAME] (forwarded to SHCORE.#110)
        628               [NONAME] (forwarded to SHCORE.#109)
        631      0000BA20 [NONAME]
        632               [NONAME] (forwarded to SHCORE.#130)
        633               [NONAME] (forwarded to SHCORE.#131)
        634               [NONAME] (forwarded to SHCORE.#132)
        635      00003B90 [NONAME]
        636      00021DB0 [NONAME]
        637      00021F90 [NONAME]
        638      0001C3A0 [NONAME]
        639      0001CC40 [NONAME]
        640      0001CDB0 [NONAME]
        641      00020640 [NONAME]
        642               [NONAME] (forwarded to SHUNIMPL.#442)
        643      000182A0 [NONAME]
        644               [NONAME] (forwarded to SHCORE.#107)
        645               [NONAME] (forwarded to SHCORE.#108)
        646               [NONAME] (forwarded to SHCORE.#101)
        647               [NONAME] (forwarded to SHCORE.#100)
        648               [NONAME] (forwarded to SHCORE.#161)

  Summary

        1000 .data
        1000 .didat
        3000 .pdata
       20000 .rdata
        1000 .reloc
        1000 .rsrc
       2D000 .text
