
Dump of file C:\Windows\System32\urlmon.dll

File Type: DLL

  Section contains the following exports for urlmon.dll

    00000000 characteristics
    79B60EE9 time date stamp
        0.00 version
         100 ordinal base
         506 number of functions
         131 number of names

    ordinal hint RVA      name
        100      0011F9F0 [NONAME]
        101      00076210 [NONAME]
        102      0010CB80 [NONAME]
        103      0010C790 [NONAME]
        104      0010C570 [NONAME]
        105      0010C7B0 [NONAME]
        106      0010CAF0 [NONAME]
        107      0010C4F0 [NONAME]
        108      0006DBE0 [NONAME]
        111      0010CCD0 [NONAME]
        112      00067290 [NONAME]
        113      00117850 [NONAME]
        114      00067470 [NONAME]
        115      0010CC00 [NONAME]
        116      0010C6E0 [NONAME]
        304      0010CE10 [NONAME]
        305      0010C010 [NONAME]
        306      0010B760 [NONAME]
        307      0010B5D0 [NONAME]
        308      0012C1D0 [NONAME]
        309      0010B870 [NONAME]
        310      0010C0E0 [NONAME]
        311      0010B230 [NONAME]
        312      0010B480 [NONAME]
        313      0010BAF0 [NONAME]
        314      0010BAB0 [NONAME]
        315      0010BBB0 [NONAME]
        316      0010B180 [NONAME]
        318      0010BE20 [NONAME]
        319      0010BEE0 [NONAME]
        320      0010BC10 [NONAME]
        321      0010B420 [NONAME]
        323      0010BC90 [NONAME]
        324      00100FC0 [NONAME]
        395      0010D150 [NONAME]
        403      00076810 [NONAME]
        404      000767D0 [NONAME]
        406      00076810 [NONAME]
        408      000767D0 [NONAME]
        409      000767D0 [NONAME]
        410      000767D0 [NONAME]
        411      000767D0 [NONAME]
        412      000767D0 [NONAME]
        413      000767D0 [NONAME]
        414      000767D0 [NONAME]
        415      000767D0 [NONAME]
        416      000767D0 [NONAME]
        417      000767D0 [NONAME]
        421      000767D0 [NONAME]
        422      00076810 [NONAME]
        434      0010BF60 [NONAME]
        435      0010B7A0 [NONAME]
        436      0010B700 [NONAME]
        437      0010B690 [NONAME]
        438      0010B8B0 [NONAME]
        439      0010B830 [NONAME]
        441      000094C0 [NONAME]
        442      0006D4F0 [NONAME]
        443      000465B0 [NONAME]
        444      0000F390 [NONAME]
        445      00043780 [NONAME]
        446      0006AFF0 [NONAME]
        447      000B89B0 [NONAME]
        448      000B98B0 [NONAME]
        449      000490A0 [NONAME]
        450      00071010 [NONAME]
        451      000B8C60 [NONAME]
        452      000B9780 [NONAME]
        453      0011F3B0 [NONAME]
        454      0011F6D0 [NONAME]
        455      001203D0 [NONAME]
        456      000767D0 [NONAME]
        457      000B6650 [NONAME]
        458      000E8190 [NONAME]
        460      000FE410 [NONAME]
        461      000FE400 [NONAME]
        462      000FE300 [NONAME]
        463      000FE380 [NONAME]
        470      0006F180 [NONAME]
        471      0006DAB0 [NONAME]
        473      0007B680 [NONAME]
        474      0011FAD0 [NONAME]
        475      0011FB80 [NONAME]
        476      0011FBC0 [NONAME]
        477      0011FDD0 [NONAME]
        478      0011FC60 [NONAME]
        479      0007B470 [NONAME]
        480      0011FD10 [NONAME]
        481      0007B4C0 [NONAME]
        482      0011FA00 [NONAME]
        483      0011FA30 [NONAME]
        484      0006BD70 [NONAME]
        485      00053360 [NONAME]
        486      0006C570 [NONAME]
        487      00130C30 [NONAME]
