
Dump of file C:\Windows\System32\vccorlib140.dll

File Type: DLL

  Section contains the following exports for vccorlib140.DLL

    00000000 characteristics
    60FF2A63 time date stamp Mon Jul 26 23:34:27 2021
        0.00 version
           1 ordinal base
         256 number of functions
         256 number of names

    ordinal hint RVA      name
         76   4B 00003100 ??NDuration@Xaml@UI@Windows@@SA_NV0123@0@Z
         77   4C 00003040 ??ODuration@Xaml@UI@Windows@@SA_NV0123@0@Z
         78   4D 00003070 ??PDuration@Xaml@UI@Windows@@SA_NV0123@0@Z
         79   4E 0001C020 ?AlignedAllocate@Heap@Details@Platform@@SAPEAX_K00@Z
         80   4F 0001C220 ?AlignedAllocate@Heap@Details@Platform@@SAPEAX_K0@Z
         81   50 0001C190 ?AlignedAllocateException@Heap@Details@Platform@@SAPEAX_K00@Z
         82   51 0001C280 ?AlignedAllocateException@Heap@Details@Platform@@SAPEAX_K0@Z
         83   52 0001C240 ?AlignedFree@Heap@Details@Platform@@SAXPEAX@Z
         84   53 0001C2B0 ?AlignedFreeException@Heap@Details@Platform@@SAXPEAX@Z
         85   54 0001BF60 ?Allocate@Heap@Details@Platform@@SAPEAX_K0@Z
         86   55 0001BF30 ?Allocate@Heap@Details@Platform@@SAPEAX_K@Z
         87   56 0001C110 ?AllocateException@Heap@Details@Platform@@SAPEAX_K0@Z
         88   57 0001C250 ?AllocateException@Heap@Details@Platform@@SAPEAX_K@Z
         89   58 00003170 ?Compare@Duration@Xaml@UI@Windows@@SAHV1234@0@Z
         90   59 00002D20 ?Contains@Rect@Foundation@Windows@@QEAA_NVPoint@23@@Z
         91   5A 0001A640 ?CreateException@Exception@Platform@@SAPE$AAV12@H@Z
         92   5B 0001A9D0 ?CreateException@Exception@Platform@@SAPE$AAV12@HPE$AAVString@2@@Z
         93   5C 000054D0 ?CreateValue@Details@Platform@@YAPE$AAVObject@2@W4TypeCode@2@PEBX@Z
         94   5D 00025E70 ?EnableFactoryCache@@YAXXZ
         95   5E 0001C390 ?EnumerateAllocatedObjects@Heap@Details@Platform@@SAXPE$AAVHeapEntryHandler@23@@Z
         96   5F 000014E0 ?Equals@Attribute@Metadata@Platform@@QE$AAA_NPE$AAVObject@3@@Z
         97   60 00002980 ?Equals@Boolean@Platform@@QEAA_NPE$AAVObject@2@@Z
         98   61 000175D0 ?Equals@Delegate@Platform@@QE$AAA_NPE$AAVObject@2@@Z
         99   62 0001CD70 ?Equals@Enum@Platform@@QE$AAA_NPE$AAVObject@2@@Z
        100   63 000193C0 ?Equals@Exception@Platform@@UE$AAA_NPE$AAVObject@2@@Z
        101   64 000014E0 ?Equals@MTAThreadAttribute@Platform@@QE$AAA_NPE$AAVObject@2@@Z
        102   65 0001C970 ?Equals@Object@Platform@@QE$AAA_NPE$AAV12@@Z
        103   66 000014E0 ?Equals@OnePhaseConstructedAttribute@CompilerServices@Runtime@Platform@@QE$AAA_NPE$AAVObject@4@@Z
        104   67 000014E0 ?Equals@STAThreadAttribute@Platform@@QE$AAA_NPE$AAVObject@2@@Z
        105   68 000248C0 ?Equals@Type@Platform@@UE$AAA_NPE$AAVObject@2@@Z
        106   69 0001CD70 ?Equals@ValueType@Platform@@QE$AAA_NPE$AAVObject@2@@Z
        107   6A 00001F30 ?Equals@char16@default@@QEAA_NPE$AAVObject@Platform@@@Z
        108   6B 00002770 ?Equals@float32@default@@QEAA_NPE$AAVObject@Platform@@@Z
        109   6C 00002880 ?Equals@float64@default@@QEAA_NPE$AAVObject@Platform@@@Z
        110   6D 00002160 ?Equals@int16@default@@QEAA_NPE$AAVObject@Platform@@@Z
        111   6E 00002370 ?Equals@int32@default@@QEAA_NPE$AAVObject@Platform@@@Z
        112   6F 00002560 ?Equals@int64@default@@QEAA_NPE$AAVObject@Platform@@@Z
        113   70 00002040 ?Equals@int8@default@@QEAA_NPE$AAVObject@Platform@@@Z
        114   71 00002260 ?Equals@uint16@default@@QEAA_NPE$AAVObject@Platform@@@Z
        115   72 00002460 ?Equals@uint32@default@@QEAA_NPE$AAVObject@Platform@@@Z
        116   73 00002660 ?Equals@uint64@default@@QEAA_NPE$AAVObject@Platform@@@Z
        117   74 00002070 ?Equals@uint8@default@@QEAA_NPE$AAVObject@Platform@@@Z
        118   75 00017F10 ?EventSourceAdd@Details@Platform@@YA?AVEventRegistrationToken@Foundation@Windows@@PEAPEAXPEAUEventLock@12@PE$AAVDelegate@2@@Z
        119   76 00017CA0 ?EventSourceGetTargetArray@Details@Platform@@YAPEAXPEAXPEAUEventLock@12@@Z
        120   77 00017D00 ?EventSourceGetTargetArrayEvent@Details@Platform@@YAPEAXPEAXIPEBXPEA_J@Z
        121   78 00017CF0 ?EventSourceGetTargetArraySize@Details@Platform@@YAIPEAX@Z
        122   79 00017C60 ?EventSourceInitialize@Details@Platform@@YAXPEAPEAX@Z
        123   7A 000181F0 ?EventSourceRemove@Details@Platform@@YAXPEAPEAXPEAUEventLock@12@VEventRegistrationToken@Foundation@Windows@@@Z
        124   7B 00017C70 ?EventSourceUninitialize@Details@Platform@@YAXPEAPEAX@Z
        125   7C 00025E80 ?FlushFactoryCache@@YAXXZ
        126   7D 0001C210 ?Free@Heap@Details@Platform@@SAXPEAX@Z
        127   7E 0001C270 ?FreeException@Heap@Details@Platform@@SAXPEAX@Z
        128   7F 00025250 ?GetActivationFactory@Details@Platform@@YAJPEAVModuleBase@1WRL@Microsoft@@PEAUHSTRING__@@PEAPEAUIActivationFactory@@@Z
        129   80 00025EA0 ?GetActivationFactoryByPCWSTR@@YAJPEAXAEAVGuid@Platform@@PEAPEAX@Z
        130   81 00025360 ?GetCmdArguments@Details@Platform@@YAPEAPEA_WPEAH@Z
        131   82 00001490 ?GetHashCode@Attribute@Metadata@Platform@@QE$AAAHXZ
        132   83 00002AB0 ?GetHashCode@Boolean@Platform@@QEAAHXZ
        133   84 000175C0 ?GetHashCode@Delegate@Platform@@QE$AAAHXZ
        134   85 0001CD20 ?GetHashCode@Enum@Platform@@QE$AAAHXZ
        135   86 000194B0 ?GetHashCode@Exception@Platform@@UE$AAAHXZ
        136   87 00001E90 ?GetHashCode@Guid@Platform@@QEAAHXZ
        137   88 00001610 ?GetHashCode@MTAThreadAttribute@Platform@@QE$AAAHXZ
        138   89 0001C760 ?GetHashCode@Object@Platform@@QE$AAAHXZ
        139   8A 00001610 ?GetHashCode@OnePhaseConstructedAttribute@CompilerServices@Runtime@Platform@@QE$AAAHXZ
        140   8B 00001490 ?GetHashCode@STAThreadAttribute@Platform@@QE$AAAHXZ
        141   8C 0001CD20 ?GetHashCode@Type@Platform@@UE$AAAHXZ
        142   8D 0001CD20 ?GetHashCode@ValueType@Platform@@QE$AAAHXZ
        143   8E 00001E40 ?GetHashCode@char16@default@@QEAAHXZ
        144   8F 00001EC0 ?GetHashCode@float32@default@@QEAAHXZ
        145   90 00001EE0 ?GetHashCode@float64@default@@QEAAHXZ
        146   91 00001E70 ?GetHashCode@int16@default@@QEAAHXZ
        147   92 00001E90 ?GetHashCode@int32@default@@QEAAHXZ
        148   93 00001EA0 ?GetHashCode@int64@default@@QEAAHXZ
        149   94 00001E50 ?GetHashCode@int8@default@@QEAAHXZ
        150   95 00001E80 ?GetHashCode@uint16@default@@QEAAHXZ
        151   96 00001E90 ?GetHashCode@uint32@default@@QEAAHXZ
        152   97 00001EB0 ?GetHashCode@uint64@default@@QEAAHXZ
        153   98 00001E60 ?GetHashCode@uint8@default@@QEAAHXZ
