
Dump of file C:\Windows\System32\mfc100.dll

File Type: DLL

  Section contains the following exports for mfc100.dll

    00000000 characteristics
    580F7EF2 time date stamp Tue Oct 25 17:49:06 2016
        0.00 version
         256 ordinal base
       13946 number of functions
           0 number of names

    ordinal hint RVA      name
        460      0028833C [NONAME]
        461      0007BD70 [NONAME]
        462      00074D34 [NONAME]
        463      00287A4C [NONAME]
        464      0007F844 [NONAME]
        465      000748C4 [NONAME]
        466      0006368C [NONAME]
        467      00063468 [NONAME]
        468      0020E2A4 [NONAME]
        469      0020E2F4 [NONAME]
        470      00086430 [NONAME]
        471      0008755C [NONAME]
        472      001E953C [NONAME]
        473      00001024 [NONAME]
        474      0000106C [NONAME]
        475      00001BE4 [NONAME]
        476      00006B34 [NONAME]
        477      00008660 [NONAME]
        478      00011CEC [NONAME]
        479      00017FFC [NONAME]
        480      001777BC [NONAME]
        481      00018164 [NONAME]
        482      0001B0BC [NONAME]
        483      0001E198 [NONAME]
        484      0001E160 [NONAME]
        485      0001E2EC [NONAME]
        486      0001E3B8 [NONAME]
        487      0001E374 [NONAME]
        488      0001E5DC [NONAME]
        489      0001FCC0 [NONAME]
        490      0001F7F8 [NONAME]
        491      0001FA74 [NONAME]
        492      0001F63C [NONAME]
        493      00020E44 [NONAME]
        494      0002320C [NONAME]
        495      000242B4 [NONAME]
        496      00025480 [NONAME]
        497      00025348 [NONAME]
        498      00026EDC [NONAME]
        499      000292FC [NONAME]
        500      0002936C [NONAME]
        501      0002BA28 [NONAME]
        502      0002C518 [NONAME]
        503      0002C338 [NONAME]
        504      0002C008 [NONAME]
        505      0002C190 [NONAME]
        506      0002C0CC [NONAME]
        507      0002C264 [NONAME]
        508      0002BFAC [NONAME]
        509      0002EA8C [NONAME]
        510      0002F7D4 [NONAME]
        511      0002F6D4 [NONAME]
        512      00030C3C [NONAME]
        513      00030BBC [NONAME]
        514      00035A44 [NONAME]
        515      00036D50 [NONAME]
        516      0004F004 [NONAME]
        517      00057138 [NONAME]
        518      000561EC [NONAME]
        519      00056184 [NONAME]
        520      000560F8 [NONAME]
        521      00057D64 [NONAME]
        522      00057CC0 [NONAME]
        523      00058E6C [NONAME]
        524      0005AADC [NONAME]
        525      00067E60 [NONAME]
        526      00068F34 [NONAME]
        527      0006A370 [NONAME]
        528      0006E090 [NONAME]
        529      000709DC [NONAME]
        530      000701F4 [NONAME]
        531      000714D0 [NONAME]
        532      00082C0C [NONAME]
        533      00085CCC [NONAME]
        534      00088D68 [NONAME]
        535      0008E614 [NONAME]
        536      0008FAEC [NONAME]
        537      00091F08 [NONAME]
        538      00092044 [NONAME]
        539      000934BC [NONAME]
        540      00092DDC [NONAME]
        541      000AB8D0 [NONAME]
        542      000AB73C [NONAME]
        543      000B23D0 [NONAME]
        544      000BA66C [NONAME]
        545      000BBAC8 [NONAME]
        546      000BB128 [NONAME]
        547      000BB244 [NONAME]
        548      000BB640 [NONAME]
        549      000B6DEC [NONAME]
        550      000B6BDC [NONAME]
        551      000C1CB0 [NONAME]
        552      000C278C [NONAME]
        553      000C27F0 [NONAME]
        554      000C26E0 [NONAME]
        555      000C38D8 [NONAME]
        556      000C3A00 [NONAME]
        557      000C376C [NONAME]
        558      000C3510 [NONAME]
        559      000C3338 [NONAME]
        560      000C2ED4 [NONAME]
        561      000C5C80 [NONAME]
        562      000CDDE0 [NONAME]
        563      0000CCB4 [NONAME]
        564      000D8604 [NONAME]
        565      000D871C [NONAME]
        566      000D854C [NONAME]
        567      000DD160 [NONAME]
        568      000DD0D8 [NONAME]
        569      000CD098 [NONAME]
        570      000DF584 [NONAME]
        571      000DF408 [NONAME]
        572      000E2A48 [NONAME]
        573      000E29E0 [NONAME]
        574      000CCE10 [NONAME]
        575      000E5E10 [NONAME]
        576      000E5CA8 [NONAME]
        577      000E5B18 [NONAME]
        578      000E7998 [NONAME]
        579      000E7868 [NONAME]
        580      000E94F4 [NONAME]
        581      000CD204 [NONAME]
        582      000CD290 [NONAME]
        583      000EB47C [NONAME]
        584      000EB5E8 [NONAME]
        585      00104E60 [NONAME]
        586      000ECC38 [NONAME]
        587      000ECB5C [NONAME]
        588      000E8B68 [NONAME]
        589      000E8A90 [NONAME]
        590      00101A78 [NONAME]
        591      00101C08 [NONAME]
        592      00101E5C [NONAME]
        593      001018EC [NONAME]
        594      001010E8 [NONAME]
        595      00104840 [NONAME]
        596      001048C4 [NONAME]
        597      0010493C [NONAME]
        598      000FC770 [NONAME]
        599      000FDD50 [NONAME]
        600      000FE39C [NONAME]
        601      000FE404 [NONAME]
        603      000FEA18 [NONAME]
        604      000FE99C [NONAME]
        605      000FF66C [NONAME]
        606      00100674 [NONAME]
        607      001006A8 [NONAME]
        608      0010060C [NONAME]
        609      0010082C [NONAME]
        610      00105684 [NONAME]
        611      001054FC [NONAME]
        612      0010FA3C [NONAME]
        613      0010F874 [NONAME]
        614      0010F9D8 [NONAME]
        615      0010F8EC [NONAME]
        616      0010F7E4 [NONAME]
        617      0010CC98 [NONAME]
        618      0010C7D0 [NONAME]
        619      0010C9C8 [NONAME]
        620      0010C8B8 [NONAME]
        621      0010C61C [NONAME]
        622      0010FF40 [NONAME]
        623      0010FEB4 [NONAME]
        624      00110D40 [NONAME]
        625      00110450 [NONAME]
        626      000EE5DC [NONAME]
        627      0000C880 [NONAME]
        628      00111AF4 [NONAME]
        629      00111A48 [NONAME]
        630      00112ACC [NONAME]
        631      00115788 [NONAME]
        632      001159A0 [NONAME]
        633      0011589C [NONAME]
        634      001156AC [NONAME]
        636      00116818 [NONAME]
        637      0011690C [NONAME]
        638      00116710 [NONAME]
        639      0002D388 [NONAME]
        640      00118764 [NONAME]
        641      0011AE54 [NONAME]
        642      0011C690 [NONAME]
        643      001203C0 [NONAME]
        644      00120CF0 [NONAME]
        645      00122574 [NONAME]
        646      00125264 [NONAME]
        647      001302A4 [NONAME]
        648      00138214 [NONAME]
        649      00139434 [NONAME]
        650      00146D40 [NONAME]
        651      00146CD4 [NONAME]
        652      00149658 [NONAME]
        653      0014B090 [NONAME]
        654      0014C2D4 [NONAME]
        655      0014C1A0 [NONAME]
        656      0014F544 [NONAME]
        657      001505F8 [NONAME]
        658      00150574 [NONAME]
        659      00151958 [NONAME]
        660      00151BA0 [NONAME]
        661      00151FEC [NONAME]
        662      00151F3C [NONAME]
        663      00153384 [NONAME]
        664      001538F0 [NONAME]
        665      001537D4 [NONAME]
        666      00153854 [NONAME]
        667      001546E0 [NONAME]
        668      00154750 [NONAME]
        669      0015601C [NONAME]
        670      001393AC [NONAME]
        671      0015DB78 [NONAME]
        672      0015D990 [NONAME]
        673      0015D904 [NONAME]
        674      001610C8 [NONAME]
        675      00161058 [NONAME]
        676      00161208 [NONAME]
        677      001614E4 [NONAME]
        678      001665D8 [NONAME]
        679      00161930 [NONAME]
        680      001649A8 [NONAME]
        681      001660B0 [NONAME]
        682      00166DEC [NONAME]
        683      001681BC [NONAME]
        684      00169C50 [NONAME]
        685      0016A4CC [NONAME]
        686      0016A43C [NONAME]
        687      0016B154 [NONAME]
        688      0016ABD0 [NONAME]
        689      0016AB58 [NONAME]
        690      0016C0CC [NONAME]
