
Dump of file C:\Windows\System32\edgeIso.dll

File Type: DLL

  Section contains the following exports for edgeIso.dll

    00000000 characteristics
     7E7421C time date stamp
        0.00 version
           1 ordinal base
         236 number of functions
           0 number of names

    ordinal hint RVA      name
        203      00028D70 [NONAME]
        204      000270E0 [NONAME]
        205      0000A8B0 [NONAME]
        206      00027090 [NONAME]
        207      00022010 [NONAME]
        208      0003ADF0 [NONAME]
        209      00025260 [NONAME]
        210      0001F680 [NONAME]
        211      0001F790 [NONAME]
        212      0003B890 [NONAME]
        213      0003ADB0 [NONAME]
        214      0003B5C0 [NONAME]
        215      0003AF40 [NONAME]
        216      0000A1F0 [NONAME]
        217      00039F80 [NONAME]
        218      0000A5B0 [NONAME]
        219      00024240 [NONAME]
        220      0003B200 [NONAME]
        221      0003B590 [NONAME]
        222      0003A6B0 [NONAME]
        223      00025A50 [NONAME]
        224      00025A00 [NONAME]
        225      000166E0 [NONAME]
        226      0003A6D0 [NONAME]
        227      00049C70 [NONAME]
        228      00049D20 [NONAME]
        229      00049D60 [NONAME]
        230      00049CB0 [NONAME]
        231      0004A060 [NONAME]
        232      0004A180 [NONAME]
        233      0003BC50 [NONAME]
        234      0003B180 [NONAME]
        235      0004E3F0 [NONAME]
        236      0004EC50 [NONAME]

  Summary

        3000 .data
        1000 .didat
        6000 .pdata
       16000 .rdata
        1000 .reloc
        1000 .rsrc
       50000 .text
