
Dump of file C:\Windows\System32\twinapi.appcore.dll

File Type: DLL

  Section contains the following exports for twinapi.appcore.dll

    00000000 characteristics
    3C7D7571 time date stamp
        0.00 version
           1 ordinal base
         505 number of functions
         127 number of names

    ordinal hint RVA      name
        132   75 00161020 PsmTimerRemainingResourceTimeGet
        133   76 00161030 PsmTimerStart
        134   77 0003E7A0 PsmUnblockAppStateChangeCompletion
        135   78 0003A210 PsmUnregisterAppStateChangeNotification
        136   79 00040400 PsmWaitForAppResume
        137   7A 0006A020 RegisterAppConstrainedChangeNotification
        138   7B 000531E0 RegisterAppStateChangeNotification
        139   7C 00069FD0 UnregisterAppConstrainedChangeNotification
        140   7D 00019E70 UnregisterAppStateChangeNotification
         14   7E 0014A5C0 ValidateSystemShutdown
          1      0003C300 [NONAME]
          2      0000F020 [NONAME]
          3      00062190 [NONAME]
          4      0015B920 [NONAME]
          5      0015B8C0 [NONAME]
          6      0002B810 [NONAME]
          7      0002B100 [NONAME]
          8      0002F260 [NONAME]
          9      00057F50 [NONAME]
         10      0005ADF0 [NONAME]
         11      0015CB10 [NONAME]
         12      00060910 [NONAME]
         13      0015CB80 [NONAME]
        500      00141990 [NONAME]
        501      000B7BB0 [NONAME]
        502      000E4340 [NONAME]
        503      000E43A0 [NONAME]
        504      000486F0 [NONAME]
        505      00057F30 [NONAME]

  Summary

        4000 .data
        1000 .didat
       18000 .pdata
       73000 .rdata
        A000 .reloc
        3000 .rsrc
      163000 .text
