
Dump of file C:\Windows\System32\DriverStore\FileRepository\nv_dispi.inf_amd64_a51067c0ac557884\vulkan-1-x64.dll

File Type: DLL

  Section contains the following exports for vulkan-1.dll

    00000000 characteristics
    5F32CAB3 time date stamp Tue Aug 11 18:43:31 2020
        0.00 version
           1 ordinal base
         208 number of functions
         208 number of names

    ordinal hint RVA      name
        129   80 000057A0 vkGetBufferMemoryRequirements
        130   81 0000A020 vkGetBufferMemoryRequirements2
        131   82 00007FC0 vkGetBufferOpaqueCaptureAddress
        132   83 00009EF0 vkGetDescriptorSetLayoutSupport
        133   84 000044F0 vkGetDeviceGroupPeerMemoryFeatures
        134   85 000082E0 vkGetDeviceGroupPresentCapabilitiesKHR
        135   86 0000A820 vkGetDeviceGroupSurfacePresentModesKHR
        136   87 00003910 vkGetDeviceMemoryCommitment
        137   88 0000A860 vkGetDeviceMemoryOpaqueCaptureAddress
        138   89 00007170 vkGetDeviceProcAddr
        139   8A 00009C10 vkGetDeviceQueue
        140   8B 00005BA0 vkGetDeviceQueue2
        141   8C 000061A0 vkGetDisplayModeProperties2KHR
        142   8D 00007A80 vkGetDisplayModePropertiesKHR
        143   8E 000066C0 vkGetDisplayPlaneCapabilities2KHR
        144   8F 0000C4D0 vkGetDisplayPlaneCapabilitiesKHR
        145   90 00009100 vkGetDisplayPlaneSupportedDisplaysKHR
        146   91 00006E70 vkGetEventStatus
        147   92 00009A80 vkGetFenceStatus
        148   93 000020E0 vkGetImageMemoryRequirements
        149   94 000088B0 vkGetImageMemoryRequirements2
        150   95 0000B2B0 vkGetImageSparseMemoryRequirements
        151   96 0000C730 vkGetImageSparseMemoryRequirements2
        152   97 0000B2E0 vkGetImageSubresourceLayout
        153   98 000021A0 vkGetInstanceProcAddr
        154   99 000078A0 vkGetPhysicalDeviceDisplayPlaneProperties2KHR
        155   9A 00007F20 vkGetPhysicalDeviceDisplayPlanePropertiesKHR
        156   9B 00004B40 vkGetPhysicalDeviceDisplayProperties2KHR
        157   9C 00004BE0 vkGetPhysicalDeviceDisplayPropertiesKHR
        158   9D 00006C70 vkGetPhysicalDeviceExternalBufferProperties
        159   9E 00005FB0 vkGetPhysicalDeviceExternalFenceProperties
        160   9F 0000BAF0 vkGetPhysicalDeviceExternalSemaphoreProperties
        161   A0 0000A240 vkGetPhysicalDeviceFeatures
        162   A1 00006480 vkGetPhysicalDeviceFeatures2
        163   A2 000025E0 vkGetPhysicalDeviceFormatProperties
        164   A3 00008BA0 vkGetPhysicalDeviceFormatProperties2
        165   A4 00001E90 vkGetPhysicalDeviceImageFormatProperties
        166   A5 00008FB0 vkGetPhysicalDeviceImageFormatProperties2
        167   A6 00007C70 vkGetPhysicalDeviceMemoryProperties
        168   A7 0000BD60 vkGetPhysicalDeviceMemoryProperties2
        169   A8 00001A40 vkGetPhysicalDevicePresentRectanglesKHR
        170   A9 0000AE60 vkGetPhysicalDeviceProperties
        171   AA 000075C0 vkGetPhysicalDeviceProperties2
        172   AB 00006300 vkGetPhysicalDeviceQueueFamilyProperties
        173   AC 00003BC0 vkGetPhysicalDeviceQueueFamilyProperties2
        174   AD 00003B50 vkGetPhysicalDeviceSparseImageFormatProperties
        175   AE 00008180 vkGetPhysicalDeviceSparseImageFormatProperties2
        176   AF 00002AD0 vkGetPhysicalDeviceSurfaceCapabilities2KHR
        177   B0 000096C0 vkGetPhysicalDeviceSurfaceCapabilitiesKHR
        178   B1 00004850 vkGetPhysicalDeviceSurfaceFormats2KHR
        179   B2 000047F0 vkGetPhysicalDeviceSurfaceFormatsKHR
        180   B3 00002FB0 vkGetPhysicalDeviceSurfacePresentModesKHR
        181   B4 00005E90 vkGetPhysicalDeviceSurfaceSupportKHR
        182   B5 00004710 vkGetPhysicalDeviceWin32PresentationSupportKHR
        183   B6 00009030 vkGetPipelineCacheData
        184   B7 000066F0 vkGetQueryPoolResults
        185   B8 00006660 vkGetRenderAreaGranularity
        186   B9 000075A0 vkGetSemaphoreCounterValue
        187   BA 00006F40 vkGetSwapchainImagesKHR
        188   BB 000063D0 vkInvalidateMappedMemoryRanges
        189   BC 0000BC10 vkMapMemory
        190   BD 00009E70 vkMergePipelineCaches
        191   BE 00009A70 vkQueueBindSparse
        192   BF 0000ABF0 vkQueuePresentKHR
        193   C0 00001910 vkQueueSubmit
        194   C1 000061C0 vkQueueWaitIdle
        195   C2 0000BDD0 vkResetCommandBuffer
        196   C3 00006330 vkResetCommandPool
        197   C4 00008640 vkResetDescriptorPool
        198   C5 00004180 vkResetEvent
        199   C6 0000C7F0 vkResetFences
        200   C7 00008FE0 vkResetQueryPool
        201   C8 00004650 vkSetEvent
        202   C9 00003520 vkSignalSemaphore
        203   CA 00004B80 vkTrimCommandPool
        204   CB 00002A60 vkUnmapMemory
        205   CC 00001490 vkUpdateDescriptorSetWithTemplate
        206   CD 00009270 vkUpdateDescriptorSets
        207   CE 00004F30 vkWaitForFences
        208   CF 000019B0 vkWaitSemaphores

  Summary

        1000 .00cfg
        3000 .cfguard
        4000 .data
        2000 .idata
        9000 .pdata
       33000 .rdata
        2000 .reloc
        1000 .rsrc
       C3000 .text
        1000 .tls
