
Dump of file C:\Windows\System32\msIso.dll

File Type: DLL

  Section contains the following exports for msIso.dll

    00000000 characteristics
    76FE0318 time date stamp
        0.00 version
           1 ordinal base
         216 number of functions
           0 number of names

    ordinal hint RVA      name
        200      0001F440 [NONAME]
        201      0000A790 [NONAME]
        202      0000A6C0 [NONAME]
        203      0000A7B0 [NONAME]
        204      0000A6F0 [NONAME]
        205      0000A730 [NONAME]
        206      0000A670 [NONAME]
        207      00002D70 [NONAME]
        208      0001F5D0 [NONAME]
        209      0001A710 [NONAME]
        210      0001A890 [NONAME]
        211      0001A5B0 [NONAME]
        212      0001A7C0 [NONAME]
        213               [NONAME] (forwarded to msiso.#215)
        214               [NONAME] (forwarded to msiso.#215)
        215      00009500 [NONAME]
        216      00005370 [NONAME]

  Summary

        3000 .data
        1000 .didat
        4000 .pdata
       11000 .rdata
        2000 .reloc
        1000 .rsrc
       37000 .text
